rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
538066	tə'mke	neck		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0075
538065	təkʰa'rpə	mustache		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0071
538064	təɟa'mbe	cheek		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0068
538063	tə'rŋe	face		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0065
538062	ma'ni	jaw, chin		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0063
538061	ta'ham	yawn		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0059
538060	ta'tɕʰə	sneeze		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0055
538059	lət'pe	cough		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0051
538058	wu'skat	voice		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0049
538057	tə◦ʃək̚◦'ke	breathe	v	YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0047
538056	'təmtɕək̚	spittle		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0043
538055	'təxce	tooth		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0040
538054	ʁo'pə	dumb		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0038
538053	təmdə'ɣe	tongue		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0036
538052	tə'ker	mouth		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0032
538051	wu'naŋ	deaf		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0030
538050	tə'◦rna◦ke	ear		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0027
538049	tə'sni	nose		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0024
538048	ʒa're	blind		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0021
538047	təxȵək'tɕʰə	tears		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0019
538046	təxȵək̚xpə	eyebrow		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0016
538045	tə'mȵak̚	eye		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0013
538044	tətot'pa	forehead		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0011
538043	tə'ku	head		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	0003
538337	ʁap	hole		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1580
538338	kə'tɽaɫ	straight		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1584
538339	kə'xti	big		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1596
538340	kə'xʃə	little		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1600
538341	kə'rza	long		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1606
538342	kə'xtən	short		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1608
538343	kə'ntʰək	thick (and flat)		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1615
538344	'kərtsʰap	thin (and flat)		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1617
538345	wumdo'kʰa	color (of dying)		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1620
538346	kəvə'rni	red		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1624
538347	sŋo'nbu	blue		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1626
538348	kəʁa'rŋi	yellow		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1628
538349	rdʑaŋ'ki	green		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1630
538350	'kə◦ptɽom	white		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1632
538351	kə'ȵak̚	black		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1635
538352	wu'skat	sound, noise		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1641
538353	tɽə'me	a smell		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1643
538354	kə'rgot	strong		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1665
538355	makə'rgot	weak		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1669
538356	tɽaŋ'mu	correct		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1673
538357	βzaŋ	good [in general sense]		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1675
538358	makə'βzaŋ	bad [in general sense]		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1680
538359	kə'ndʑam	soft, gentle, smooth		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1693
538360	rȵəŋ'be	old		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1698
538361	so'me	new		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1700
538362	kə'ɣna	pretty, cute		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1702
538363	kə'xsar	clean		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1708
538364	makə'xsar	dirty		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1710
538365	kən'kʰa	hard		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1712
538366	kə'ndʑam	soft		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1714
538367	tə'rŋən	front		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1719
538368	'təʂtake	back		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1721
538369	təpa'rlu	between		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1725
538370	wu'tak̚	on		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1729
538371	wu'βje	under		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1733
538372	wu◦'ȵaŋ	inside		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1740
538373	wu'ʁu	outside		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1742
538374	ntɽalak'sa	right		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1744
538375	ȵoka'sa	left		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1746
538376	tʰa'xrə	far		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1760
538377	kə'mtɽa	high		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1763
538378	kə'xma	low		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1766
538379	kə'ȵop	deep		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1768
538380	makə'nop	shallow		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1770
538381	kə'gi	wide		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1772
538382	kə◦'tok̚	narrow		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1774
538383	kano	together		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1776
538384	tekə'mtsʰət	full		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1779
538385	rtoŋ'ʁe	empty		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1781
538386	tə'mtɕi	morning		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1797
538387	snin'kar	daytime		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1801
538388	rgu'ʂka	evening		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1803
538389	mtsʰan	night		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1805
538390	təmtɕʰə'ra	early		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1808
538391	mtsʰat	late		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1810
538392	qa'ka	now		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1812
538393	'heβʃa	previously		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1816
538394	'xzotkə	after		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1818
538395	ʃəsku'ʃət	always		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1822
538396	namjə'no	often		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1825
538397	βʃə	today		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1829
538398	'rəʃi	yesterday		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1831
538399	βsi	tomorrow		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1833
538400	namjət'na	everyday		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1836
538401	ke'ʃər	day		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1838
538402	ke'ptɕe	year		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1846
538403	'teβsə	number		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1865
538404	ge'ʒa	one		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1869
538405	xȵi	two		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1871
538406	xsum	three		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1873
538407	kə'βla	four		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1875
538408	kə'mŋa	five		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1877
538409	kə'tɕʰop	six		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1879
538410	kə'nsna	seven		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1881
538411	wə'rɟet	eight		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1883
538412	kə'nɟi	nine		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1885
538413	sa'rɟa	ten		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1887
538414	ȵə'ʃə	twenty		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1907
538415	skor'tsək̚	times		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1959
538416	tɕʰa'ke	all		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1976
538417	'vəkʰaji	half		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1981
538418	kə'rɟə	heavy		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1993
538419	kə'ja	light		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1995
538420	kʰam'mən	many, much		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	1997
538421	ŋa	I, me		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2006
538422	ŋətɕa'ɟi	we, us [plural]		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2008
538423	nu	you (sg.)		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2011
538424	nərtɕʰa'ke	you [plural]		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2013
538425	a'kə	he, him		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2016
538426	kə'tɕʰake	they, them [plural]		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2020
538427	ŋərtɕʰake	oneself		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2023
538428	a'kə	this		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2025
538429	ajə'kə	that		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2027
538430	akʰo'tʰa	here		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2039
538431	ajot'ntset	there		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2041
538432	də'si	who		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2051
538433	tə'ke	what		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2053
538434	sənə'ŋo	which		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2055
538435	təke'βse	how		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2057
538436	wu'βso	where		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2059
538437	sə'ndu	when		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2065
538438	təke'tsəki	how many?		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2069
538439	tsəki'ləki	some		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2076
538440	kə'la	yet, still		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2113
538441	ka'kʰa	a minute ago		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2116
538442	vi	up to, till		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2126
538443	tʰa	in		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2133
538444	ɬano	with		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2137
538445	nə'mak	not		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2158
538446	tʰa	be, is		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2185
538447	se'rŋə	can		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2196
538448	ndɽa'ki	same		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2206
538449	rde've	other		YN-RGLD	2104	rGyalrong (Aba Kehe Shuiricun)	2210
548064	na'ku	head		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0003
548331	rda'lak	branch		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1406
548330	sax'ma	stem		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1404
548329	kaju'ndʑə	bark		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1402
548328	ka'ju	trunk		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1400
548327	əkə'ra	grass		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1398
548326	da'mbak	earth		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1374
548325	ce'ma	sand		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1372
548324	tə'ɣo	stone		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1368
548323	cəɫ'dap	wave		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1364
548322	tɕʰə'kʰa	shore		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1358
548321	rəβʒit'kə	flow	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1354
548320	rəxjəŋ'ki	float	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1352
548319	na'nəpki	sink	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1350
548318	ta'mto	bubble		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1348
548317	tə'ɟi	river		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1343
548316	mtsʰu	lake		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1338
548315	spa'ta	plain		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1334
548314	siku'xsi	forest		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1332
548313	tə'ʁa	valley		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1330
548312	rə'npʰas	mountain		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1328
548311	wutəwa'ndʑi	cold		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1322
548310	wutə'joŋ	hot		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1320
548309	'tsʰəβkor	blow	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1315
548308	ʁar'tə	wind		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1312
548307	wutə'ȵa	dark		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1310
548306	wutə'βsa	bright, light		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1307
548305	ta'ɣjəp	shadow		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1305
548304	wu'ʁot	light		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1303
548303	ʂka'r◦ma	star		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1301
548302	ɫdza◦'ŋi	moon		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1298
548301	ta◦'ŋi	sun		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1296
548300	tə'ndʑəɣeki	melt	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1294
548299	tə'nkʰəŋki	freeze	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1292
548298	ta'ɫʁam	ice		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1290
548297	taɫ've	snow		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1288
548296	ndʑe	rainbow		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1286
548295	ʂka'mɬak̚	lightning		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1284
548294	mdɽəklarə'marəkə	thunder		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1282
548293	tɕʰə'rnak	rain		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1279
548292	smək'pe	fog		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1277
548291	zdim	cloud		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1275
548290	tə'mə	sky		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1271
548289	sem'kʰa	mind		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1264
548288	kan'mor	get angry	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1242
548287	ka'rge	glad		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1230
548286	ka'rga	like it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1219
548285	kava'rə	afraid		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1215
548284	kasə'mtsa	teach	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1211
548283	'nəɫməŋ	forget	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1207
548282	də'ʂtoŋ	know	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1200
548281	ndoŋ'kaxso	think	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1194
548280	ʂka'mbu	dry	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1177
548279	rlon'ba	get wet	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1174
548278	na'mtər	fall	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1172
548277	mar	go down, step down	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1169
548276	jar	rise	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1166
548275	rə'npʰas	move	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1152
548274	ka'las	do it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1133
548273	toŋ◦'kaɫga	dig (a hole)	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1128
548272	ʃəŋ'sku	carve it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1126
548271	ka'sŋi	mix it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1124
548270	kara'ndzə	cut	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1116
548269	ka'cʰop	stub	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1114
548268	ta'xbo	swell	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1098
548267	ka'βkap	cover it (up)	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1096
548266	kəsə'kot	untie it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1091
548265	ka'ptɽa	tie it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1088
548264	ka'xtɕə	wash it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1083
548263	ka◦'ʂtep	fold	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1080
548262	ka'ʁor	bend it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1078
548261	wə'tser	split	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1074
548260	ka'lar	repair it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1072
548259	makə'sni	destroy it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1070
548258	ka'ɲʃo	put it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1049
548257	ka'ʂtak̚	show it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1047
548256	təjak̚'vi	find it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1045
548255	kaʁa'ʂtsʰi	seek it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1043
548254	kara'ʂtsʰi	hide it	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1037
548253	ka'tɕʰak̚	tread on it		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1030
548252	kana'ɣsu	kick	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1028
548251	kaβkor	carry on the back	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1026
548250	ka'tɕax	push	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1013
548249	kasəvaɫ'mu	wave	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1007
548248	ka'xtsop	rub	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1005
548247	naka'mta	touch	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	1003
548246	ka'nɟar	throw	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0997
548245	ka'ko	release	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0995
548244	ka'nda	seize	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0992
548243	ka'βɟo	hold	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0990
548242	ka'tɕʰet	take	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0988
548241	kana'ʂŋot	bite	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0986
548240	ka'ɣdo	hit	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0980
548239	kana'mca	wait	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0970
548238	na◦ka◦'tʰək̚	meet, crush	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0968
548237	ka'kʰam	give, hand	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0945
548236	tɽo	dance	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0942
548235	kara'cəɫ	sing	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0940
548234	ka'ncʰaɫ	play		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0938
548233	na'nirmi	name		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0935
548232	ka'nge	call	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0929
548231	ka'rɟit	ask	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0908
548230	ka'βʃet	say	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0904
548229	ka◦'βʃet	speak	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0901
548228	tɽə	boat		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0890
548227	ndzam	bridge		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0881
548226	tɕa'be	road		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0877
548225	kanə'xtsu	creep	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0871
548224	βdi'tar	slow		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0868
548223	təβəsəmɟa	swift		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0866
548222	ka'ʂtop	run	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0864
548221	ka'ʁe	walk	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0862
548220	nə'rmət	stop	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0854
548219	βca'ngu	turn	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0843
548218	wunoŋ'ʃa	enter	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0841
548217	pcʰəso'nahe	get out	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0839
548216	tə;jə	come	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0835
548215	'hejəɫ	go	vi	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0833
548214	wundʑə'kaqʰa	peel	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0823
548213	tən'ne	rest	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0815
548212	li'ʂka	work	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0813
548211	kəmə'ʂkə	steal	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0807
548210	tə'xda	shoot (a gun)	v	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0794
548209	rəra'ȵək	hunt	vt	YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0792
548208	cʰəm'tsʰəŋ	village		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0786
548207	ta'rjap	wife		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0769
548206	tan'ma	husband		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0766
548205	a'bə	sister		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0758
548204	ndʑələk̚	brother, siblings		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0756
548203	tə'mi	daughter		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0754
548202	ʒə'lə	son		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0752
548201	ta'ma	mother		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0738
548200	ta'pa	father		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0736
548199	na'tɕoŋ	young		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0731
548198	ʒ'lə	child		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0717
548197	tə'mi	woman, female		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0713
548196	tə'me	man, male		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0710
548195	kə'mcu	person, man in general		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0708
548194	mda'xʒə	bow		YN-RGLD	2119	rGyalrong (Aba Rongan Menggucun)	0701
